"TIMESTAMP","VectorWindSpeed","VectorWindDirection","SpeedDirectionReliability","W_Speed","W_Reliability","W_Count","W_StandardDeviation","W_Amplitude","W_Noise","W_SNR","W_ValidCount","V_Speed","V_Reliability","V_Count","V_StandardDeviation","V_Amplitude","V_Noise","V_SNR","V_ValidCount","U_Speed","U_Reliability","U_Count","U_StandardDeviation","U_Amplitude","U_Noise","U_SNR","U_ValidCount"
"TIMESTAMP","m/s","°","","m/s","","","m/s","","","","","m/s","","","m/s","","","","","m/s","","","m/s","","","",""
"2025-01-07 00:00:00",1.3,107.0,9.0,0.08,9.0,273.0,0.18,2146.0,271.0,17.8,270.0,-0.5,9.0,273.0,1.0,1363.0,227.0,15.4,271.0,-1.2,9.0,273.0,3.0,1606.0,351.0,13.4,267.0
"2025-01-07 00:15:00",1.9,113.0,9.0,0.04,9.0,276.0,0.21,1969.0,265.0,16.4,253.0,-0.5,9.0,276.0,1.1,1343.0,218.0,14.9,254.0,-1.8,9.0,276.0,3.9,1538.0,362.0,12.0,256.0
"2025-01-07 00:30:00",2.2,110.0,9.0,0.09,9.0,273.0,0.22,2161.0,282.0,17.5,269.0,-0.7,9.0,273.0,1.2,1518.0,237.0,15.9,272.0,-2.1,9.0,273.0,3.8,1662.0,405.0,12.3,273.0
"2025-01-07 00:45:00",1.3,109.0,9.0,0.05,9.0,273.0,0.2,2120.0,272.0,17.6,272.0,-0.4,9.0,273.0,1.0,1359.0,224.0,15.4,270.0,-1.2,9.0,273.0,3.2,1621.0,352.0,13.4,272.0
"2025-01-07 01:00:00",0.8,111.0,9.0,0.05,9.0,274.0,0.21,2043.0,268.0,17.4,272.0,-0.2,9.0,274.0,1.2,1325.0,228.0,15.1,270.0,-0.7,9.0,274.0,2.1,1615.0,319.0,14.1,269.0
"2025-01-07 01:15:00",1.9,114.0,9.0,0.07,9.0,275.0,0.22,1982.0,265.0,16.5,255.0,-0.5,9.0,275.0,1.5,1368.0,242.0,14.2,254.0,-1.9,9.0,275.0,3.8,1518.0,373.0,11.9,254.0
"2025-01-07 01:30:00",2.1,121.0,9.0,0.08,9.0,274.0,0.22,2192.0,285.0,17.6,273.0,-0.3,9.0,274.0,1.2,1471.0,237.0,15.6,271.0,-2.1,9.0,274.0,3.8,1621.0,389.0,12.5,274.0
"2025-01-07 01:45:00",2.3,123.0,9.0,0.07,9.0,273.0,0.24,2193.0,292.0,17.3,273.0,-0.2,9.0,273.0,1.4,1512.0,251.0,15.5,272.0,-2.2,9.0,273.0,4.1,1631.0,406.0,12.2,272.0
"2025-01-07 02:00:00",1.9,117.0,9.0,0.09,9.0,274.0,0.18,2137.0,267.0,17.8,273.0,-0.4,9.0,274.0,1.2,1512.0,236.0,16.0,272.0,-1.9,9.0,274.0,3.6,1566.0,357.0,13.0,274.0
"2025-01-07 02:15:00",1.7,113.0,9.0,0.1,9.0,274.0,0.2,1960.0,256.0,16.7,255.0,-0.4,9.0,274.0,1.0,1371.0,222.0,14.9,253.0,-1.6,9.0,274.0,3.2,1472.0,342.0,12.2,255.0
"2025-01-07 02:30:00",4.4,127.0,9.0,0.1,9.0,273.0,0.31,2388.0,355.0,16.5,272.0,-0.1,9.0,273.0,1.5,1950.0,326.0,15.3,270.0,-4.4,9.0,273.0,4.8,1916.0,495.0,12.0,273.0
"2025-01-07 02:45:00",4.8,123.0,9.0,0.07,9.0,273.0,0.27,2335.0,327.0,17.0,271.0,-0.4,9.0,273.0,1.4,1746.0,282.0,15.6,273.0,-4.8,9.0,273.0,5.5,1796.0,502.0,11.1,272.0
"2025-01-07 03:00:00",5.6,123.0,9.0,0.09,9.0,272.0,0.29,2383.0,350.0,16.5,268.0,-0.5,9.0,272.0,1.4,1885.0,301.0,15.7,272.0,-5.5,9.0,272.0,5.7,2000.0,559.0,11.0,271.0
"2025-01-07 03:15:00",5.5,120.0,9.0,0.02,9.0,275.0,0.26,2274.0,317.0,16.2,251.0,-0.8,9.0,275.0,1.3,1754.0,297.0,14.6,251.0,-5.4,9.0,275.0,5.6,1755.0,497.0,10.5,255.0
"2025-01-07 03:30:00",5.1,120.0,9.0,0.05,9.0,273.0,0.28,2450.0,321.0,17.5,270.0,-0.7,9.0,273.0,1.4,2008.0,299.0,16.3,272.0,-5.1,9.0,273.0,5.1,1901.0,515.0,11.3,272.0
"2025-01-07 03:45:00",6.6,124.0,9.0,0.09,9.0,272.0,0.4,2711.0,424.0,16.1,269.0,-0.4,9.0,272.0,1.6,2366.0,374.0,15.8,268.0,-6.6,9.0,272.0,5.1,2359.0,612.0,11.4,269.0
"2025-01-07 04:00:00",7.7,129.0,9.0,0.2,9.0,273.0,0.48,3195.0,555.0,15.3,269.0,0.2,9.0,273.0,2.4,3032.0,499.0,15.6,272.0,-7.7,9.0,273.0,4.3,2946.0,733.0,11.8,272.0
"2025-01-07 04:15:00",6.9,124.0,9.0,0.19,9.0,274.0,0.42,2736.0,447.0,15.0,254.0,-0.4,9.0,274.0,1.8,2655.0,421.0,15.0,254.0,-6.8,9.0,274.0,4.1,2542.0,610.0,11.6,253.0
"2025-01-07 04:30:00",7.7,125.0,9.0,0.22,9.0,273.0,0.39,2969.0,473.0,15.9,270.0,-0.3,9.0,273.0,1.7,2962.0,435.0,16.5,271.0,-7.6,9.0,273.0,3.6,2822.0,656.0,12.4,273.0
"2025-01-07 04:45:00",7.8,126.0,9.0,0.13,9.0,273.0,0.41,2977.0,470.0,16.0,271.0,-0.2,9.0,273.0,2.0,2845.0,453.0,15.7,272.0,-7.8,9.0,273.0,4.0,2824.0,670.0,12.2,273.0
"2025-01-07 05:00:00",7.1,131.0,9.0,0.21,9.0,273.0,0.46,3265.0,524.0,15.9,271.0,0.4,9.0,273.0,1.9,3186.0,504.0,15.9,273.0,-7.1,9.0,273.0,3.2,3278.0,729.0,12.9,273.0
"2025-01-07 05:15:00",7.6,131.0,9.0,0.27,9.0,274.0,0.5,3350.0,524.0,15.2,254.0,0.4,9.0,274.0,1.9,3404.0,506.0,15.7,253.0,-7.6,9.0,274.0,2.9,3275.0,677.0,12.7,255.0
"2025-01-07 05:30:00",6.4,128.0,9.0,0.27,9.0,273.0,0.44,3173.0,479.0,16.3,272.0,0.0,9.0,273.0,1.8,3028.0,473.0,16.0,273.0,-6.4,9.0,273.0,3.2,2898.0,643.0,12.8,273.0
"2025-01-07 05:45:00",6.6,129.0,9.0,0.23,9.0,272.0,0.42,3304.0,533.0,15.8,269.0,0.1,9.0,272.0,1.7,3494.0,522.0,16.4,268.0,-6.6,9.0,272.0,3.0,3217.0,674.0,13.3,272.0
"2025-01-07 06:00:00",6.8,126.0,9.0,0.35,9.0,273.0,0.42,3524.0,555.0,16.1,268.0,-0.2,9.0,273.0,1.7,3456.0,502.0,16.6,272.0,-6.8,9.0,273.0,2.5,3533.0,670.0,14.2,273.0
"2025-01-07 06:15:00",3.8,129.0,9.0,0.17,9.0,274.0,0.33,2673.0,390.0,15.8,252.0,0.1,9.0,274.0,1.6,2513.0,380.0,15.2,254.0,-3.8,9.0,274.0,2.8,2568.0,472.0,13.9,255.0
"2025-01-07 06:30:00",2.4,119.0,9.0,0.05,9.0,273.0,0.31,2594.0,332.0,17.7,273.0,-0.4,9.0,273.0,1.2,2158.0,291.0,17.2,273.0,-2.3,9.0,273.0,2.0,2528.0,397.0,16.1,273.0
"2025-01-07 06:45:00",1.9,115.0,9.0,0.0,9.0,272.0,0.26,2529.0,311.0,18.0,271.0,-0.4,9.0,272.0,1.2,2276.0,288.0,17.7,272.0,-1.8,9.0,272.0,1.8,2337.0,359.0,16.5,272.0
"2025-01-07 07:00:00",1.6,110.0,9.0,0.04,9.0,273.0,0.24,2463.0,294.0,18.3,271.0,-0.5,9.0,273.0,1.3,2012.0,270.0,17.0,273.0,-1.5,9.0,273.0,1.8,2174.0,315.0,16.9,272.0
"2025-01-07 07:15:00",2.7,119.0,9.0,0.05,9.0,274.0,0.23,2377.0,275.0,17.6,255.0,-0.4,9.0,274.0,1.2,2008.0,261.0,16.6,254.0,-2.7,9.0,274.0,2.2,2005.0,365.0,14.1,255.0
"2025-01-07 07:30:00",2.4,121.0,9.0,0.14,9.0,272.0,0.27,2306.0,284.0,18.0,271.0,-0.3,9.0,272.0,1.0,1904.0,246.0,17.4,270.0,-2.4,9.0,272.0,1.6,2053.0,328.0,15.9,272.0
"2025-01-07 07:45:00",2.6,118.0,9.0,0.12,9.0,273.0,0.21,2501.0,298.0,18.2,271.0,-0.5,9.0,273.0,1.1,2156.0,275.0,17.6,271.0,-2.6,9.0,273.0,1.9,2227.0,346.0,16.2,273.0
"2025-01-07 08:00:00",2.1,115.0,9.0,0.13,9.0,272.0,0.2,2414.0,333.0,17.1,269.0,-0.5,9.0,272.0,0.9,1930.0,273.0,16.8,270.0,-2.0,9.0,272.0,1.7,2342.0,394.0,15.7,270.0
"2025-01-07 08:15:00",2.1,119.0,9.0,0.12,9.0,275.0,0.24,2200.0,288.0,16.7,253.0,-0.3,9.0,275.0,1.1,1685.0,242.0,15.9,255.0,-2.1,9.0,275.0,2.0,1950.0,324.0,15.2,254.0
"2025-01-07 08:30:00",1.4,107.0,9.0,0.06,9.0,271.0,0.21,2097.0,266.0,17.6,270.0,-0.5,9.0,271.0,0.9,1673.0,222.0,17.3,271.0,-1.3,9.0,271.0,1.6,1954.0,292.0,16.7,271.0
"2025-01-07 08:45:00",2.3,124.0,9.0,0.0,9.0,271.0,0.2,2572.0,313.0,18.1,270.0,-0.2,9.0,271.0,0.9,2131.0,266.0,17.7,271.0,-2.3,9.0,271.0,2.1,2400.0,387.0,16.2,271.0
"2025-01-07 09:00:00",4.4,133.0,9.0,0.21,9.0,272.0,0.28,3128.0,392.0,17.8,272.0,0.4,9.0,272.0,1.2,2985.0,376.0,17.6,272.0,-4.4,9.0,272.0,1.9,3008.0,523.0,15.1,272.0
"2025-01-07 09:15:00",3.2,121.0,9.0,0.17,9.0,275.0,0.26,2280.0,298.0,16.7,254.0,-0.4,9.0,275.0,1.3,1893.0,268.0,15.8,254.0,-3.2,9.0,275.0,2.4,2087.0,388.0,13.9,255.0
"2025-01-07 09:30:00",1.8,119.0,9.0,0.05,9.0,272.0,0.21,2064.0,260.0,17.8,271.0,-0.3,9.0,272.0,1.1,1739.0,238.0,16.9,268.0,-1.8,9.0,272.0,2.8,1722.0,318.0,15.1,272.0
"2025-01-07 09:45:00",6.2,127.0,9.0,0.24,9.0,272.0,0.53,3304.0,545.0,15.6,271.0,-0.2,9.0,272.0,2.3,3168.0,521.0,15.5,269.0,-6.2,9.0,272.0,3.6,3046.0,656.0,13.0,270.0
"2025-01-07 10:00:00",6.2,128.0,9.0,0.19,9.0,273.0,0.42,3008.0,483.0,15.9,271.0,-0.1,9.0,273.0,2.0,2954.0,459.0,16.0,273.0,-6.2,9.0,273.0,3.2,2980.0,627.0,13.4,273.0
"2025-01-07 10:15:00",6.4,130.0,9.0,0.21,9.0,275.0,0.48,3538.0,549.0,15.3,255.0,0.3,9.0,275.0,2.0,3463.0,556.0,15.1,255.0,-6.4,9.0,275.0,2.8,3505.0,667.0,13.5,255.0
"2025-01-07 10:30:00",6.9,129.0,9.0,0.32,9.0,272.0,0.5,3386.0,551.0,15.8,270.0,0.1,9.0,272.0,2.0,3488.0,540.0,16.0,270.0,-6.9,9.0,272.0,2.9,3419.0,692.0,13.7,271.0
"2025-01-07 10:45:00",6.7,129.0,9.0,0.17,9.0,272.0,0.43,2862.0,446.0,16.1,270.0,0.2,9.0,272.0,1.7,2728.0,395.0,16.5,272.0,-6.7,9.0,272.0,3.6,2649.0,600.0,12.6,272.0
"2025-01-07 11:00:00",7.4,124.0,9.0,0.2,9.0,274.0,0.41,2955.0,445.0,16.3,269.0,-0.5,9.0,274.0,1.7,2935.0,414.0,16.8,273.0,-7.3,9.0,274.0,3.5,2790.0,636.0,12.5,274.0
"2025-01-07 11:15:00",7.4,126.0,9.0,0.11,9.0,275.0,0.36,2614.0,417.0,15.1,252.0,-0.2,9.0,275.0,1.8,2610.0,407.0,15.3,255.0,-7.4,9.0,275.0,4.3,2301.0,590.0,11.0,255.0
"2025-01-07 11:30:00",6.5,126.0,9.0,0.15,9.0,273.0,0.36,2827.0,429.0,16.3,271.0,-0.2,9.0,273.0,1.6,2648.0,396.0,16.3,273.0,-6.5,9.0,273.0,3.7,2530.0,612.0,12.1,273.0
"2025-01-07 11:45:00",5.9,131.0,9.0,0.13,9.0,273.0,0.29,2819.0,419.0,16.3,271.0,0.3,9.0,273.0,1.4,2616.0,369.0,16.7,273.0,-5.9,9.0,273.0,3.8,2566.0,603.0,12.1,273.0
"2025-01-07 12:00:00",5.6,129.0,9.0,0.14,9.0,274.0,0.31,2737.0,401.0,16.5,269.0,0.1,9.0,274.0,1.4,2544.0,367.0,16.5,272.0,-5.6,9.0,274.0,3.5,2467.0,561.0,12.6,274.0
"2025-01-07 12:15:00",4.9,121.0,9.0,0.01,9.0,275.0,0.27,2022.0,276.0,16.2,254.0,-0.6,9.0,275.0,1.3,1653.0,245.0,15.7,253.0,-4.9,9.0,275.0,4.7,1606.0,446.0,10.7,256.0
"2025-01-07 12:30:00",5.1,125.0,9.0,0.01,9.0,273.0,0.28,2259.0,319.0,17.0,268.0,-0.3,9.0,273.0,1.3,1805.0,278.0,16.1,269.0,-5.1,9.0,273.0,4.7,1742.0,476.0,11.2,273.0
"2025-01-07 12:45:00",5.3,121.0,9.0,0.1,9.0,274.0,0.34,2305.0,337.0,16.5,271.0,-0.7,9.0,274.0,1.6,2066.0,308.0,16.3,274.0,-5.2,9.0,274.0,4.0,2045.0,485.0,12.3,274.0
"2025-01-07 13:00:00",4.1,117.0,9.0,0.04,9.0,273.0,0.27,2425.0,319.0,17.5,272.0,-0.8,9.0,273.0,1.3,2029.0,274.0,17.1,273.0,-4.0,9.0,273.0,3.3,1971.0,463.0,12.5,273.0
"2025-01-07 13:15:00",2.7,111.0,9.0,0.05,9.0,275.0,0.22,1932.0,298.0,15.5,251.0,-0.8,9.0,275.0,1.1,1477.0,238.0,15.1,248.0,-2.5,9.0,275.0,2.8,1556.0,380.0,11.9,254.0
"2025-01-07 13:30:00",1.7,103.0,9.0,0.03,9.0,273.0,0.2,1974.0,254.0,17.6,268.0,-0.7,9.0,273.0,1.1,1377.0,196.0,16.6,273.0,-1.5,9.0,273.0,1.9,1514.0,284.0,14.7,271.0
"2025-01-07 13:45:00",1.3,110.0,9.0,0.08,9.0,274.0,0.21,1864.0,261.0,16.9,270.0,-0.4,9.0,274.0,0.9,1307.0,187.0,16.5,274.0,-1.2,9.0,274.0,1.2,1467.0,230.0,16.2,269.0
"2025-01-07 14:00:00",2.7,105.0,9.0,0.03,9.0,273.0,0.22,2029.0,256.0,17.7,271.0,-1.1,9.0,273.0,1.3,1475.0,215.0,16.4,273.0,-2.5,9.0,273.0,3.5,1528.0,373.0,12.5,272.0
"2025-01-07 14:15:00",3.2,123.0,9.0,0.11,9.0,275.0,0.25,2144.0,286.0,16.5,254.0,-0.3,9.0,275.0,1.3,1789.0,247.0,16.1,253.0,-3.2,9.0,275.0,2.7,1782.0,391.0,12.8,255.0
"2025-01-07 14:30:00",0.9,137.0,9.0,0.02,9.0,273.0,0.23,1827.0,251.0,17.1,273.0,0.1,9.0,273.0,0.9,1389.0,194.0,16.7,273.0,-0.9,9.0,273.0,1.3,1522.0,225.0,16.8,268.0
"2025-01-07 14:45:00",2.0,110.0,9.0,0.12,9.0,273.0,0.23,1953.0,271.0,17.1,269.0,-0.6,9.0,273.0,1.1,1399.0,208.0,16.3,271.0,-1.9,9.0,273.0,2.3,1451.0,300.0,13.7,272.0
"2025-01-07 15:00:00",0.8,100.0,9.0,0.03,9.0,273.0,0.19,1786.0,241.0,17.3,272.0,-0.4,9.0,273.0,0.9,1107.0,190.0,15.3,269.0,-0.7,9.0,273.0,1.9,1243.0,260.0,13.8,264.0
"2025-01-07 15:15:00",0.5,107.0,9.0,0.04,9.0,276.0,0.19,1737.0,237.0,17.0,254.0,-0.2,9.0,276.0,0.9,1099.0,182.0,15.2,254.0,-0.5,9.0,276.0,1.2,1225.0,219.0,14.7,247.0
"2025-01-07 15:30:00",0.4,131.0,9.0,0.07,9.0,273.0,0.21,1848.0,247.0,17.2,270.0,0.0,9.0,273.0,0.9,1131.0,182.0,15.6,268.0,-0.4,9.0,273.0,0.8,1424.0,201.0,16.8,263.0
"2025-01-07 15:45:00",0.4,129.0,9.0,0.03,9.0,273.0,0.2,1798.0,233.0,17.4,270.0,0.0,9.0,273.0,0.9,1136.0,178.0,15.8,265.0,-0.4,9.0,273.0,0.9,1337.0,217.0,15.8,264.0
"2025-01-07 16:00:00",1.9,120.0,9.0,0.16,9.0,273.0,0.29,1893.0,280.0,16.6,266.0,-0.3,9.0,273.0,1.3,1387.0,210.0,16.1,270.0,-1.9,9.0,273.0,2.2,1430.0,280.0,14.3,256.0
"2025-01-07 16:15:00",2.3,118.0,9.0,0.12,9.0,276.0,0.25,1759.0,254.0,16.1,251.0,-0.4,9.0,276.0,1.2,1277.0,199.0,15.2,251.0,-2.3,9.0,276.0,3.1,1309.0,292.0,12.7,256.0
"2025-01-07 16:30:00",0.9,106.0,9.0,0.06,9.0,273.0,0.18,1777.0,224.0,17.7,268.0,-0.3,9.0,273.0,0.8,1138.0,172.0,16.1,272.0,-0.8,9.0,273.0,1.7,1269.0,237.0,14.7,268.0
"2025-01-07 16:45:00",0.7,129.0,9.0,0.09,9.0,273.0,0.21,1938.0,268.0,17.1,271.0,0.0,9.0,273.0,0.9,1249.0,190.0,16.2,269.0,-0.7,9.0,273.0,0.9,1441.0,233.0,15.8,271.0
"2025-01-07 17:00:00",3.3,130.0,9.0,0.18,9.0,273.0,0.28,2144.0,349.0,15.8,268.0,0.1,9.0,273.0,1.3,1658.0,271.0,15.5,266.0,-3.3,9.0,273.0,3.3,1700.0,402.0,12.7,272.0
"2025-01-07 17:15:00",0.8,170.0,9.0,0.12,9.0,275.0,0.28,2023.0,301.0,15.7,250.0,0.6,9.0,275.0,1.6,1345.0,241.0,14.2,251.0,-0.6,9.0,275.0,1.0,1628.0,225.0,16.3,252.0
"2025-01-07 17:30:00",0.2,121.0,9.0,0.06,9.0,274.0,0.21,2170.0,275.0,17.8,273.0,0.0,9.0,274.0,1.0,1416.0,224.0,16.0,270.0,-0.2,9.0,274.0,0.8,1831.0,214.0,18.8,269.0
"2025-01-07 17:45:00",0.3,28.0,9.0,0.05,9.0,273.0,0.2,2132.0,250.0,18.4,270.0,-0.3,9.0,273.0,1.1,1186.0,190.0,15.7,272.0,0.1,9.0,273.0,0.7,1608.0,196.0,18.3,268.0
"2025-01-07 18:00:00",0.5,132.0,9.0,0.1,9.0,273.0,0.19,2218.0,269.0,18.1,269.0,0.0,9.0,273.0,1.2,1234.0,220.0,14.9,268.0,-0.5,9.0,273.0,0.8,1714.0,214.0,18.0,271.0
"2025-01-07 18:15:00",1.4,156.0,9.0,0.21,9.0,275.0,0.28,2130.0,350.0,15.0,251.0,0.7,9.0,275.0,1.8,1486.0,279.0,13.8,251.0,-1.2,9.0,275.0,1.5,1693.0,295.0,14.7,251.0
"2025-01-07 18:30:00",0.9,128.0,9.0,0.09,9.0,273.0,0.21,2240.0,301.0,17.3,269.0,0.0,9.0,273.0,1.7,1514.0,260.0,15.2,272.0,-0.9,9.0,273.0,1.8,1722.0,294.0,15.6,268.0
"2025-01-07 18:45:00",2.3,132.0,9.0,0.18,9.0,273.0,0.27,2189.0,349.0,15.9,269.0,0.1,9.0,273.0,1.2,1673.0,272.0,15.7,270.0,-2.3,9.0,273.0,2.5,1855.0,379.0,13.9,272.0
"2025-01-07 19:00:00",2.5,127.0,9.0,0.29,9.0,274.0,0.34,2291.0,389.0,15.4,269.0,0.0,9.0,274.0,1.4,1821.0,297.0,15.5,271.0,-2.5,9.0,274.0,2.3,1948.0,395.0,14.1,274.0
"2025-01-07 19:15:00",3.3,120.0,9.0,0.24,9.0,275.0,0.3,2092.0,314.0,15.7,251.0,-0.5,9.0,275.0,1.3,1800.0,267.0,15.6,255.0,-3.3,9.0,275.0,3.1,1739.0,392.0,12.5,256.0
"2025-01-07 19:30:00",4.1,126.0,9.0,0.31,9.0,273.0,0.35,2202.0,369.0,15.6,268.0,-0.2,9.0,273.0,1.4,1871.0,282.0,16.3,273.0,-4.1,9.0,273.0,3.4,1885.0,441.0,12.6,273.0
"2025-01-07 19:45:00",4.1,119.0,9.0,0.36,9.0,273.0,0.41,2188.0,342.0,16.1,268.0,-0.7,9.0,273.0,1.5,1834.0,262.0,16.7,270.0,-4.1,9.0,273.0,3.3,1874.0,405.0,13.4,273.0
"2025-01-07 20:00:00",3.9,133.0,9.0,0.36,9.0,273.0,0.36,2188.0,373.0,15.4,269.0,0.3,9.0,273.0,2.0,1873.0,300.0,15.8,272.0,-3.9,9.0,273.0,2.8,1899.0,438.0,12.7,273.0
